id	pos	word	meaning
w1288	代名詞	one	1. １つ､１人､～なもの / 2. （一般に）人､だれでも / 3. 〔one after another の形で〕次々と
w1289	代名詞	other	1. 〔複数形 others の形で〕 ほかのもの、ほかの人たち / 2. 〔the other の形で〕 《２つのものについて》 もう一方 《３つ以上のものについて》 残りの１つ / 3. 〔複数形 the others の形で〕 《３つ以上のものについて》 残りのもの（全部）
w1290	代名詞	our	私たちの、ぼくたちの
w1291	代名詞	ours	私たちのもの、ぼくたちのもの
w1292	代名詞	ourselves	私たち自身に［を］、ぼくたち自身に［を］
w1293	代名詞	some	1. （全体の中の）一部分、一部の人々 / 2. いくつか、いくらか、いく人か
w1294	代名詞	someone	だれか
w1295	代名詞	something	何かあるもの［こと］
w1296	代名詞	that	1. あれ、それ / 2. あの［その］こと / 3. あの［その］人、あちら、そちら / 4. 〔関係代名詞で〕～である［する］（ところの）
w1297	代名詞	their	彼らの、彼女らの、それらの
w1298	代名詞	theirs	彼らのもの、彼女らのもの、それらのもの
w1299	代名詞	them	それらを［に］、彼らを［に］、彼女たちを［に］
w1300	代名詞	themselves	彼ら〔彼女ら〕自身（で）
w1301	代名詞	these	これらが［は］[を][に]
w1302	代名詞	they	彼らが［は］、彼女たちが［は］、それらが［は］
w1303	代名詞	this	1. これ / 2. 《電話やテレビ・ラジオの放送などで話している本人をさして》こちら、《同様の状況で話している相手をさして》そちら / 3. この人、こちら / 4. すでに述べたこと、このこと、これから述べること
w1304	代名詞	those	あれら、それら
w1305	代名詞	us	私たちを［に］
w1306	代名詞	we	私たちは［が］
w1307	代名詞	what	何が［を、に］
w1308	代名詞	which	1.〔関係代名詞で〕～である［する］(ところの) / 2. どちら、どれ
w1309	代名詞	who	1. だれ / 2.〔関係代名詞で〕～である[する](ところの)
w1310	代名詞	whose	だれのもの、だれの
w1311	代名詞	you	1. あなた(たち)に［を］ / 2. あなた(たち)は［が］ / 3. 《話し相手を含めた一般の人をさして》　(広く一般の)あなたたちは［が］
w1312	代名詞	your	1. あなた（たち）の / 2. 《話し相手を含めた一般の人をさして》 (広く一般の) あなたたちの
w1313	代名詞	yours	あなた（たち）のもの
w1314	代名詞	yourself	あなた自身を［に］
w1315	動詞	accept	受け入れる
w1316	動詞	act	（役を） 演じる
w1317	動詞	add	加える
w1318	動詞	agree	賛成する、同意する、意見が一致する　〔agree with ～の形で〕 ～に賛成する
w1319	動詞	allow	～を許可する
w1320	動詞	am	〔必ず I とともに使って〕 ～です、～だ、～である、（～に）いる
w1321	動詞	amaze	～を驚嘆させる、びっくりさせる
w1322	動詞	answer	～に答える、応答する　〔answer the phone の形で〕 電話に出る
w1323	動詞	are	1. 〔you, we, they や複数名詞とともに使って〕 ～です / 2. 〔there, here とともに使って〕 （～に）…がいる［ある］
w1324	動詞	arrest	逮捕する
w1325	動詞	arrive	着く、到着する　〔たとえば arrive at school, arrive in New York などの形で〕 学校に到着する、ニューヨークに到着する
w1326	動詞	ask	1. ～をたずねる、問う / 2. 求める 〔ask A for B の形で〕 A［人］にB［ものごと］を求める / 3. たのむ　〔May I ask you a favor? の形で〕 あなたに一つお願いしてもよろしいですか / 4. 〔ask A to do ～ の形で〕　Ａ［人］に～するように頼む
w1327	動詞	assist	（人を）助ける、手伝う
w1328	動詞	attend	出席する、参加する
w1329	動詞	attract	1.（人を）ひきつける / 2.（注意などを）ひく
w1330	動詞	bake	～を焼く
w1331	動詞	base	基礎［根拠］を置く　〔be based on ～で〕～に基づく
w1332	動詞	be	1. ～になる、～である / 2. 〔Be ～の形で命令文を作る〕 ～で［て］いなさい / 3. ～にいる、～にある
w1333	動詞	become	〔名詞・形容詞・過去分詞などをあとにつけて〕 ～になる、～に変わる 〔過去分詞形もbecome〕
w1334	動詞	begin	1. はじまる〔自動詞〕 / 2. ～をはじめる〔他動詞〕
w1335	動詞	believe	～を信じる
w1336	動詞	belong	〔belong to～の形で〕～の一員である
w1337	動詞	blow	1. （風が）ふく / 2. （人・動物などが息・水など）を吐く
w1338	動詞	blush	顔を赤らめる
w1339	動詞	boil	～をゆでる、沸騰させる
w1340	動詞	born	〔be bornの形で〕 誕生する、生まれる
w1341	動詞	borrow	～を借りる
w1342	動詞	bother	じゃまをする
w1343	動詞	break	～をこわす、折る、破る
w1344	動詞	bring	《向こうからこちらへ》 ～を持ってくる、つれてくる
w1345	動詞	broaden	～を広くする、広げる
w1346	動詞	brush	（ブラシで）みがく
w1347	動詞	build	～を建てる、～を築き上げる
w1348	動詞	burn	～を燃やす
w1349	動詞	bury	埋める
w1350	動詞	buy	～を買う
w1351	動詞	call	1. （大声で）呼ぶ / 2. ～を呼び寄せる 　 / 3. 電話をかける / 4. 〔call A B の形で〕 ＡをＢと呼ぶ、名づける / 5. [call ～ backの形で] ～におりかえし電話する
w1352	動詞	calm	静まる、落ち着く
w1353	動詞	camp	キャンプ（生活）する
w1354	動詞	care	[care for ～の形で]　～の世話をする
w1355	動詞	carry	運ぶ、持って行く、持ち歩く
w1356	動詞	catch	～をとらえる、つかまえる
w1357	動詞	cause	～を引き起こす、～の原因となる
w1358	動詞	celebrate	～を祝う
w1359	動詞	change	1. 変わる〔自動詞〕 / 2. ～を変える 〔他動詞〕 / 3. （電車など） を乗り換える
w1360	動詞	check	～を調べる、チェックする、確認する、照合する
w1361	動詞	cheer	～を元気づける、声援を送る、応援する、励ます
w1362	動詞	choose	～を選ぶ
w1363	動詞	clap	（手を）たたく、拍手する
w1364	動詞	clean	～をきれいにする、そうじする
w1365	動詞	climb	（高いところ） に登る、よじ登る
w1366	動詞	close	（窓、ドアなど） を閉める、閉じる、閉まる
w1367	動詞	collect	（～を）集める、収集する
w1368	動詞	come	1. 来る　〔come and ～ の形で〕 ～しに来る 〔come to school の形で〕 学校に来る 〔come back の形で〕 戻ってくる / 2. (相手のいる所へ・相手と同方向へ) 行く / 3. (時・季節などが) 巡ってくる / 4. 〔Come on.の形で〕 さあ急げ、さあ / 5. 〔come from～ の形で〕 ～から来ている、～出身である　 〔過去分詞形もcome〕 / 6. [～の状態に]なる　〔come trueの形で〕実現する
w1369	動詞	communicate	(知識・情報・人の気持ちなど) を伝える、意思を伝え合う
w1370	動詞	compare	比較する、比べる
w1371	動詞	complain	不平を言う
w1372	動詞	connect	結びつける、つながる
w1373	動詞	contact	（人と）連絡をとる、接続する
w1374	動詞	continue	～を続ける、続く
w1375	動詞	cook	（～を）料理する
w1376	動詞	cost	（金額・費用）がかかる
w1377	動詞	count	（～を）数える
w1378	動詞	cover	（物の外側）をおおう
w1379	動詞	create	～をつくり出す
w1380	動詞	cross	～を横切る
w1381	動詞	cry	1. （大声で）叫ぶ、大声で言う / 2. （声をあげて）泣く
w1382	動詞	cut	～を切る 　〔過去形、過去分詞形も cut〕
w1383	動詞	dance	踊る、ダンスをする
w1384	動詞	decide	決める　〔decide to ～〕 ～しようと決心する
w1385	動詞	depend	～による、～しだいである
w1386	動詞	design	～をデザインする、設計する
w1387	動詞	despair	絶望する
w1388	動詞	destroy	破壊する、こわす
w1389	動詞	did	〔do （する) の過去形〕
w1390	動詞	die	（人や動物が） 死ぬ、亡くなる、（植物が） 枯れる
w1391	動詞	direct	(映画などを)監督する、演出する
w1392	動詞	disagree	意見が合わない、賛成しない、反対する
w1393	動詞	disappear	消える、なくなる、消滅する、存在しなくなる、見えなくなる
w1394	動詞	discover	～を見つける、～を見いだす
w1395	動詞	do	～をする
w1396	動詞	done	〔doの過去分詞形〕
w1397	動詞	drank	drinkの過去形
w1398	動詞	draw	1. （鉛筆、ペンなどで絵など）をかく、（線）を引く / 2. ～を引く、引っ張る
w1399	動詞	drink	～を飲む
w1400	動詞	drive	(自動車)を運転する
w1401	動詞	drop	～を落とす、落ちる
w1402	動詞	eat	～を食べる、食事をする
w1403	動詞	encourage	勇気づける、はげます、激励する
w1404	動詞	end	終わる、終える
w1405	動詞	enjoy	～を楽しむ、～を楽しんでいる
w1406	動詞	enter	（建物・部屋・場所など）に入る
w1407	動詞	excuse	許す　〔Excuse me.の形で〕 失礼ですが、すみませんが
w1408	動詞	experience	経験する
w1409	動詞	explain	～を説明する
w1410	動詞	express	～を表現する、言い表す
w1411	動詞	face	（危険・困難などに)立ち向かう、直面する
w1412	動詞	fade	消えていく
w1413	動詞	faint	気をうしなう、気絶する
w1414	動詞	fall	落ちる
w1415	動詞	fascinate	魅了する、うっとりさせる
w1416	動詞	feed	えさをやる、食物を与える
w1417	動詞	feel	1. ～と感じる、～と思う / 2. ～を感じる
w1418	動詞	fight	戦う
w1419	動詞	fill	いっぱいになる
w1420	動詞	find	～を見つける、見いだす
w1421	動詞	finish	～を終える、終わらせる、終わる
w1422	動詞	fish	魚釣りをする
w1423	動詞	fit	（サイズ、形が）合う
w1424	動詞	fly	飛ぶ、（飛行機で）行く
w1425	動詞	follow	～についていく、（～と一緒に）異動する、～に従う
w1426	動詞	force	強制する、無理に～させる[する]
w1427	動詞	forget	～を忘れる、思い出せない
w1428	動詞	form	（人がもの）を形作る
w1429	動詞	fulfill	（望みなどを）実現する
w1430	動詞	gather	～を集める、集まる
w1431	動詞	get	1. ～を得る、手に入れる / 2. ～（の状態）になる / 3. わかる、理解する / 4. 着く、到着する　〔たとえばget to Shiriyazaki, get home の形で〕 尻屋崎に着く、家に着く / 5. 〔get up の形で〕起きる / 6. (タクシーなどを)ひろう、利用する / 7. 〔get together の形で〕集まる
w1432	動詞	give	1. ～を与える、贈る　〔give A B, give B to A の形で〕ＡにＢを与える / 2. (会などを)開く、もよおす、演ずる、行う
w1433	動詞	go	1. 行く　〔たとえばgo to school の形で〕学校へ行く / 2. 〔be going to do ～ の形で〕 ～するつもりである / 3. 〔go doing ～ の形で〕～しに行く
w1434	動詞	graduate	卒業する
w1435	動詞	greet	～に挨拶する、～をむかえる
w1436	動詞	grin	にこっと笑う、にやっと笑う
w1437	動詞	grow	1. 成長する、大きくなる、育つ / 2. ～を栽培する、育てる / 3. （しだいに）～になる
w1438	動詞	guess	～をあてる、推測する
w1439	動詞	happen	(事件などが) 起こる、生じる
w1440	動詞	hate	～するのが嫌いだ、～したくはない
w1441	動詞	have	1. ～をもっている、～がある、～がいる / 2. ～を食べる、飲む / 3. ～を過ごす、経験する / 4. (病気)にかかっている、～が痛む / 5. 〔have to do ～ の形で〕 ～しなければならない / 6. ～を飼っている
w1442	動詞	head	～向かう
w1443	動詞	heal	～をいやす
w1444	動詞	hear	1. ～を聞く、～が聞こえる / 2. 《情報・うわさなど》を耳にする / 3. 〔hear from～の形で〕 ～から返信［便り］をもらう
w1445	動詞	heat	熱する、あたためる
w1446	動詞	help	1. ～を助ける、援助する / 2. （～を）手伝う、助ける　〔May I help you? の形で〕 《店員が客に対して》 いらっしゃいませ　〔help A with B の形で〕 ＡのＢを手伝う　 / 3.〔Please help yourself. の形で〕 どうぞご自由にとって食べて（飲んで）ください
w1447	動詞	hit	～に当たる、ぶつかる　〔過去形、過去分詞形もhit〕
w1448	動詞	hold	1. (手などでしっかりと）持つ、にぎる、抱く、抱きかかえる / 2. 開催する、催す / 3.（電話を）切らないで待つ
w1449	動詞	hope	～を望む、～だとよいと思う
w1450	動詞	hug	（愛情を込めて）抱きしめる
w1451	動詞	hunt	狩りをする
w1452	動詞	hurry	急ぐ
w1453	動詞	hurt	1. 痛む 〔過去形、過去分詞形もhurt〕 / 2. ～を傷つける、～にケガをさせる
w1454	動詞	imagine	想像する
w1455	動詞	impress	感銘を与える、印象づける
w1456	動詞	improve	よくなる、改善される
w1457	動詞	increase	増やす
w1458	動詞	influence	～に影響を与える
w1459	動詞	injure	傷つける、けがをさせる
w1460	動詞	interview	インタビューする、面接する
w1461	動詞	introduce	～を紹介する、～を取り入れる、導入する
w1462	動詞	invite	～を招く
w1463	動詞	is	〔he, she, it や単数名詞等とともに使って〕 1. ～です、～だ、～である / 2. 〔there, here とともに使って〕（～に）…がいる［ある］
w1464	動詞	join	1. ～に加わる、参加する / 2. ～をつなぐ
w1465	動詞	judge	(物のよしあしを)判断する
w1466	動詞	jump	とぶ、とび超える、はねる
w1467	動詞	keep	1. (法律・慣習・命令など)を守る、保存する、保つ、しまっておく / 2. ～をもち続ける、ずっと～である、～している
w1468	動詞	kick	～を蹴る
w1469	動詞	kid	からかう、冗談を言う
w1470	動詞	kill	～を殺す
w1471	動詞	knit	編む、編み物をする
w1472	動詞	knock	ノックする、たたく
w1473	動詞	know	～を知っている、わかる
w1474	動詞	land	着陸する
w1475	動詞	last	続く
w1476	動詞	laugh	笑う
w1477	動詞	lay	(卵を)産む
w1478	動詞	lead	指揮をする、先頭に立つ
w1479	動詞	learn	1. ～を学ぶ、習う、覚える / 2. 知る、聞く
w1480	動詞	leave	1. ～を出発する、出る、去る / 2. ～を残す、～を置いていく / 3. （学校・仕事など）をやめる
w1481	動詞	lend	～を貸す
w1482	動詞	let's	（let us を短くした形）～しましょう
w1483	動詞	lie	（人・動物が）横たわる、横になる
w1484	動詞	lift	持ち上げる
w1485	動詞	like	～を好む、～が好きだ
w1486	動詞	listen	〔listen to ～ の形で〕 ～を聞く、耳を傾ける
w1487	動詞	live	1. 住んでいる、暮らしている、生活する / 2. 生きる、生きている
w1488	動詞	locate	(何かをある場所に)置く、be　located in ～で　～に位置する、、～にある
w1489	動詞	lock	lock up~で　～を閉じ込める、監禁する
w1490	動詞	look	1. （意識的に）見る 〔look at ～ の形で〕～を見る / 2. 〔look + 形容詞の形で〕　（外見が）～に見える / 3. 〔look for ～ の形で〕～をさがす / 4. 《人の注意をひくときに使って》 ねぇ、ほら見て
w1491	動詞	lose	1. ～を失う　[lose one's wayの形で]道に迷う / 2. (勝負に）負ける
w1492	動詞	love	1. ～を愛する、～が大好きである / 2.　〔I would love to do ～の形で〕～したいと思う
w1493	動詞	make	1. ～を作る / 2. ～を…にする　〔make A B の形で〕 Ａ［人・ものなど］をＢにする　〔ただし A＝B の関係が成り立たない場合は、「ＡにＢを作ってあげる」の意味になる〕 / 3. 〔動作を表す名詞を目的語として〕～をする　〔たとえば make a wish の形で〕 願いごとをする / 4. ～を得る、作る　〔たとえば make friends （with ～) の形で〕 (～と）仲良しになる / 5. ～を整える、用意する 〔たとえば make tea の形で〕 お茶を入れる / 6.［たとえばmake A of Bの形で］BでAを作る / 7.［たとえばmake A from Bの形で］BからAを作る / 8.［たとえばmake A into Bの形で］AでBを作る / 9.～をもたらす、生じさせる
w1494	動詞	manage	どうにかやっていく、なんとかうまく～する
w1495	動詞	marry	結婚する
w1496	動詞	mean	1. ～を意味する、表す / 2. ～のつもりで言う、～をさして言う
w1497	動詞	meet	1.～に会う、面会する / 2.～と知り合いになる
w1498	動詞	melt	溶ける
w1499	動詞	miss	1.　乗りそこなう、取り［見・聞き］そこなう､欠席する / 2.　～がいなくてさびしく思う
w1500	動詞	mistake	～を間違える　［mistake A for Bの形で］AをBと間違える
w1501	動詞	mix	～を混ぜる
w1502	動詞	move	1. 動く、移動する / 2. ～を感動させる / 3.引っ越す
w1503	動詞	name	〔name A B の形で〕ＡをＢと名づける、呼ぶ
w1504	動詞	need	～が必要である　　[need to～の形で］～する必要がある
w1505	動詞	nod	うなずく
w1506	動詞	notice	気がつく
w1507	動詞	open	1. あける、広げる / 2. 開く、あく / 3. 開始する
w1508	動詞	order	命ずる、注文する
w1509	動詞	organize	組織する、準備する
w1510	動詞	overcome	打ち勝つ、乗り越える
w1511	動詞	package	(製品など)(…で）包装する
w1512	動詞	paint	(絵の具で絵)をかく
w1513	動詞	panic	うろたえる、あわてふためく
w1514	動詞	pardon	～を許す 〔Pardon me?の形で〕 すみませんが、もう一度言ってください。
w1515	動詞	park	(自動車）をとめておく､駐車する
w1516	動詞	pass	1. ～を手渡す､回す / 2. ～経過する / 3. 通り過ぎる、通る
w1517	動詞	pay	支払う、払う
w1518	動詞	perform	演じる、演奏する
w1519	動詞	photograph	写真を撮る
w1520	動詞	pick	1. ～を摘む、つみ取る / 2. ～を選ぶ / 3. 〔pick up ～ の形で〕～を拾い上げる、～を車で迎えに行く
w1521	動詞	place	置く、並べる
w1522	動詞	plan	～を計画する
w1523	動詞	plant	～を植える
w1524	動詞	play	1. (スポーツ・ゲームなど)をする / 2. (曲・楽器など)を演奏する / 3. 遊ぶ / 4. ～（の役）を演じる
w1525	動詞	point	指さす､さし示す
w1526	動詞	post	（ウエブ上に写真などを）投稿する、投函する
w1527	動詞	practice	（～を）練習する
w1528	動詞	pray	祈る
w1529	動詞	prefer	（～のほうを）好む、選ぶ
w1530	動詞	prepare	準備をする
w1531	動詞	produce	～を産み出す、生産する
w1532	動詞	protect	～を守る、保護する
w1533	動詞	pull	～を引く
w1534	動詞	punish	罰する
w1535	動詞	push	～を押す
w1536	動詞	put	～を置く、つける　 　〔過去形、過去分詞形も put〕
w1537	動詞	quit	やめる、去る　〔過去形、過去分詞形もquit〕
w1538	動詞	quiz	～に簡単なテストを行う、～に質問する
w1539	動詞	rain	雨が降る 　〔it が主語になる〕
w1540	動詞	raise	1.～を上げる　 　〔たとえば Raise your hand. の形で〕 手を上げなさい / 2. （子どもを）育てる
w1541	動詞	read	～を読む 〔発音は ［ri:d］〕
w1542	動詞	realize	実感する、理解する
w1543	動詞	receive	～を受け取る、もらう
w1544	動詞	recognize	～を認める、評価する
w1545	動詞	recycle	～を再生する、～を再利用する
w1546	動詞	reduce	～を小さくする、下げる、減らす
w1547	動詞	relax	くつろぐ、リラックスする
w1548	動詞	release	〔ＣＤ／レコードを〕発売する
w1549	動詞	remain	残る、とどまる
w1550	動詞	remember	～を思い出す、覚えている、忘れない
w1551	動詞	remind	思い出させる、気づかせる
w1552	動詞	remove	～を取りはずす、～を取り除く、～をかたづける
w1553	動詞	reply	～と答える
w1554	動詞	report	～を報告する、報道する
w1555	動詞	rescue	救い出す、救助する
w1556	動詞	respect	～を尊敬する、～を大切にする
w1557	動詞	respond	こたえる
w1558	動詞	rest	休む、横になる
w1559	動詞	return	帰る、戻る
w1560	動詞	reuse	～を再利用する
w1561	動詞	ride	～に乗る
w1562	動詞	ring	鳴る　〔過去形rang〕
w1563	動詞	rise	（太陽などが）のぼる
w1564	動詞	roll	巻く、くるむ
w1565	動詞	rule	～を支配する、統治する
w1566	動詞	run	1. (人・動物が）走る　　〔過去分詞もrun〕 / 2. ～を経営する / 3. （川などが）流れる
w1567	動詞	save	1. (危害・困難などから人・物・自然など)を救う / 2. (エネルギー･時間など)を節約する、無駄にしない
w1568	動詞	say	1. 〔人が主語で〕～と言う / 2. 〔物が主語で〕～と書いてある、示している
w1569	動詞	scare	～を怖がらせる
w1570	動詞	score	〔競技、試験などで～点を〕取る、得点する
w1571	動詞	search	さがす 〔search for ～で〕～をさがす
w1572	動詞	see	1. ～を見る、見物する / 2. ～が見える / 3. ～が分かる、理解する / 4. ～に会う
w1573	動詞	seem	～のように見える、～のように思われる
w1574	動詞	select	選ぶ、選択する
w1575	動詞	sell	～を売る
w1576	動詞	send	～を送る
w1577	動詞	sent	〔sendの過去形、過去分詞形〕
w1578	動詞	separate	～を分ける
w1579	動詞	set	～を準備する
w1580	動詞	shake	～を振る
w1581	動詞	share	いっしょに使う、共有する、互いに分け合う
w1582	動詞	she	彼女は［が］、あの女の人は［が］、あの女の子は［が］
w1583	動詞	shine	光る、輝く
w1584	動詞	shock	ショックを与える
w1585	動詞	shoot	～を撃つ
w1586	動詞	shop	買い物をする　〔例えば go shopping の形で〕 買い物に行く
w1587	動詞	shout	～と叫ぶ、大声で言う
w1588	動詞	show	1. ～を見せる、示す、教える 〔show A B の形で〕ＡにＢを見せる / 2. ～を案内する
w1589	動詞	shut	～を閉める、閉まる 　〔過去形、過去分詞形もshut〕
w1590	動詞	sigh	ため息をつく
w1591	動詞	sing	（～を）歌う
w1592	動詞	sit	すわる、腰をおろす
w1593	動詞	skate	スケートですべる、スケートをする
w1594	動詞	sleep	眠る
w1595	動詞	smell	～のにおいがする
w1596	動詞	smile	ほほえむ、にっこり笑う、微笑する
w1597	動詞	solve	～を解決する
w1598	動詞	sort	～を分類する、えり分ける
w1599	動詞	sound	～に聞こえる、～に思われる
w1600	動詞	speak	(ことば)を話す、話をする
w1601	動詞	spell	(文字など)をつづる
w1602	動詞	spend	1. (お金）を使う、費やす / 2. (時間・日など) を過ごす、送る
w1603	動詞	spread	広がる
w1604	動詞	stand	1. 立っている / 2. 立つ / 3.我慢する､耐える
w1605	動詞	start	1. 始まる 〔自動詞〕 / 2. ～を始める 〔他動詞〕
w1606	動詞	stay	1. (場所に)とどまる / 2. 滞在する、泊まる
w1607	動詞	step	（一歩・少し）歩む
w1608	動詞	stop	1. とまる 〔自動詞〕 / 2. ～をやめる、とめる 〔他動詞〕
w1609	動詞	strive	懸命に努力する
w1610	動詞	study	～を勉強する、調べる、研究する
w1611	動詞	suffer	苦しむ
w1612	動詞	suggest	提案する
w1613	動詞	support	(人や考え)を支持する、支援する
w1614	動詞	surf	サーフィン〔波乗り〕をする
w1615	動詞	surprise	～を驚かす、びっくりさせる　 〔be surprised at ～ の形で〕 (知らせなど)に驚いている
w1616	動詞	surround	～を囲む、取り巻く
w1617	動詞	survive	生き残る
w1618	動詞	swallow	～をごくりと飲み込む
w1619	動詞	swim	泳ぐ
w1620	動詞	take	1. (時間、労力)がかかる / 2. ～を持っていく、連れて行く / 3. (乗り物)に乗る、乗っていく / 4. (写真)をとる / 5. 買う / 6. 服用する / 7. ～をする、行う　〔take a bathの形で〕風呂に入る / 8. （試験、授業などを）受ける / 9. 持って行く、持ち去る / 10. 受け取る
w1621	動詞	talk	話す、話をする
w1622	動詞	taste	1. 味わう、食べる / 2. （～の）味がする
w1623	動詞	teach	～を教える　 〔teach A B の形で〕 ＡにＢを教える
w1624	動詞	tell	1. ～に話す、～を話す、教える　〔tell Ａ Ｂの形で〕 Ａ［人］にＢ［ものごとなど］を話す / 2. 〔tell Ａ to do ～の形で〕 Ａ［人］に～するように言う
w1625	動詞	thank	～に感謝する
w1626	動詞	think	～と考える、思う
w1627	動詞	touch	～にさわる、触れる
w1628	動詞	train	1. ～を訓練する / 2. 練習する
w1629	動詞	translate	～を翻訳する、訳す
w1630	動詞	trap	～をわなで捕まえる、閉じこめる
w1631	動詞	travel	旅する、移動する
w1632	動詞	trust	～を信頼する
w1633	動詞	try	～をやってみる、挑戦する、ためしてみる、(try to～の形で）～しようとする
w1634	動詞	turn	1. 曲がる、向きを変える / 2. 回る、回転する / 3. 回す、ひねる
w1635	動詞	understand	～を理解する、～がわかる
w1636	動詞	unplug	（～の）プラグを（コンセントから）抜く
w1637	動詞	upset	気を動転させる、うろたえさせる
w1638	動詞	use	～を使う
w1639	動詞	visit	1. (場所、人など)をおとずれる / 2. (ウェブサイトなど)をおとずれる
w1640	動詞	wait	待つ　　〔wait for ～の形で〕～を待つ
w1641	動詞	wake	〔wake you up〕あなたを起こす
w1642	動詞	walk	1. 歩く、歩いて行く［来る］ / 2. 散歩させる
w1643	動詞	want	1. ～がほしい / 2. 〔want to do ～の形で〕 ～したい / 3. 〔want A to do ～の形で〕 Ａ［人］に～してほしい
w1644	動詞	wash	～を洗う
w1645	動詞	watch	1. (注意して、動いているもの)を見る / 2. ～見はる
w1646	動詞	water	～に水をやる
w1647	動詞	wear	～を着ている、身につけている
w1648	動詞	welcome	歓迎する
w1649	動詞	whisper	（～と）ささやく、ひそひそ声でで言う
w1650	動詞	whistle	口笛を吹く、口笛を吹くように鳴く
w1651	動詞	win	勝つ、～を勝ち取る
w1652	動詞	wish	～を願う、望む　〔たとえば I wish you a happy new year.の形で〕新年おめでとう
w1653	動詞	wonder	（～する）かしら（と思う）、～かどうかを知りたいと思う
w1654	動詞	work	1. 働く、勉強する / 2. うまくいく、機能する、作動する、動く
w1655	動詞	worry	心配する、悩む
w1656	動詞	wrap	包む、包装する
w1657	動詞	write	～を書く
w1658	助動詞	am	1. 〔現在進行形やbe going to do ～の形で用いる〕 / 2. 〔受け身の文を作る〕
w1659	助動詞	are	1. 〔現在進行形やbe going to do ～の形で用いる〕 / 2. 〔受け身の文を作る〕
w1660	助動詞	be	1. 〔進行形 (be+doing) や be going to do ～の形で用いる〕 / 2. 〔受け身(be+ 過去分詞) の形で用いる〕
w1661	助動詞	can	1. ～できる、～してもよい / 2. 《許可を表して》 〔Can I ～? の形で〕 ～してもよいですか / 3. 《依頼を表して》 〔Can you～? の形で〕 ～してくれますか / 4. よく～である、～でありうる
w1662	助動詞	cannot	～できない
w1663	助動詞	could	〔can の過去形〕 / 1. 《ていねいな依頼として》 〔Could you ～? の形で〕 ～していただけませんか / 2. 《能力・可能を表して》 ～することができた
w1664	助動詞	did	〔doの過去形で、疑問文や否定文を作るのに使う〕
w1665	助動詞	do	1. 〔疑問文と応答に用いる〕 / 2. 〔否定文に用いる〕 / 3. 〔否定の命令文を作る〕 / 4. 〔前に出た動詞句をくり返す代わりに用いる〕 / 5. [付加疑問文で]　(～は…する)ね。
w1666	助動詞	does	〔主語が3人称単数の時の do の形で、疑問文や否定文を作るのに使う〕
w1667	助動詞	has	〔現在完了の文において、主語が３人称単数の時の has の形で、疑問文や否定文を作るのに使う〕
w1668	助動詞	have	1. 〔have＋過去分詞の形で〕 《ある動作や状態が、過去から現在までずっと続いていることを表して》 ずっと～している、ずっと～だ / 2. 〔have＋過去分詞の形で〕 《ある動作や状態が終わったこと、またそれが終わった今の状態を示して》 （ちょうど）～したところだ、（もう、すでに）～してしまった / 3. 〔have＋過去分詞の形で〕 《過去から現在までにした経験を表して》 ～したことがある
w1669	助動詞	is	1. 〔現在進行形やbe going to do～ の形で用いる〕 / 2. 〔受け身の文を作る〕
w1670	助動詞	may	1. ～かもしれない、することがある / 2. 〔May I ～? の形で〕 ～してもよいですか
w1671	助動詞	must	1.～しなければならない / 2.～に違いない / 3. (must notの形で)～してはならない
w1672	助動詞	shall	《相手の意思をたずねて》　〔Shall I do ～ ?の形で〕 (私が）～しましょうか　　《Weの中に相手を含め、相手の意思をたずねて》　〔Shall we do ～?〕　(私たちは）～しましょうか
w1673	助動詞	should	～したほうがよい、～すべきである
w1674	助動詞	shouldn't	〔should notの短縮形〕～するべきではない
w1675	助動詞	will	1. 《意思未来を表して》 ～するつもりである / 2. 《単純未来を表して》 ～でしょう / 3. 《習性・真理・必然性を表して》 ～するものだ、決まって～する
w1676	助動詞	would	1. 〔would like to do～ の形で〕～したいと思う / 2. 〔Would you like ～? の形で〕～はいかがですか / 3. [Would you～？の形で]～してくださいますか？ / 4. [過去の否定文で]どうしても～しようとしなかった
w1677	形容詞	able	〔be able toの形で〕 ～することができる
w1678	形容詞	afraid	1. 〔be afraid of ～ の形で〕 ～をおそれる、こわがる、心配する / 2. 〔I am afraid ～の形で〕　残念ですが［すみませんが］ ～（と思います）
w1679	形容詞	African-American	アフリカ系アメリカ人の
w1680	形容詞	all	1. 全～、～全体 / 2. 全ての、あらゆる
w1681	形容詞	alone	ただ１人の
w1682	形容詞	amazing	驚くべき、目を見張らせる
w1683	形容詞	American	アメリカ人の、アメリカの
w1684	形容詞	ancient	古代の
w1685	形容詞	angry	怒った、腹を立てた
w1686	形容詞	another	1. もう１つの / 2. 別の、異なった、ほかの
w1687	形容詞	any	1. 〔疑問文で〕 何か（の）、少しでも / 2. 〔肯定文で〕 どのような～でも　　 / 3. 〔否定文で〕 少しも、だれも、何も（～ない）
w1688	形容詞	artificial	人工の
w1689	形容詞	atomic	原子（力）の　〔atomic bombで〕原子爆弾、原爆
w1690	形容詞	bad	1. 悪い / 2. 〔That's too bad. の形で〕 残念だ。お気の毒に。
w1691	形容詞	beautiful	美しい、きれいな、すばらしい
w1692	形容詞	best	1. 〔goodの最上級〕最もよい / 2. 〔（With) Best wishesの形で〕
